Price,Adj Close
Ticker,SCHD
Date,
2017-03-13,11.305521011352539
2017-03-14,11.270370483398438
2017-03-15,11.355731010437012
2017-03-16,11.345688819885254
2017-03-17,11.35322380065918
2017-03-20,11.337037086486816
2017-03-21,11.253584861755371
2017-03-22,11.263700485229492
2017-03-23,11.248526573181152
2017-03-24,11.223237991333008
2017-03-27,11.213122367858887
2017-03-28,11.271285057067871
2017-03-29,11.268755912780762
2017-03-30,11.283931732177734
2017-03-31,11.27381420135498
2017-04-03,11.240938186645508
2017-04-04,11.268755912780762
2017-04-05,11.238409996032715
2017-04-06,11.243468284606934
2017-04-07,11.248526573181152
2017-04-10,11.248526573181152
2017-04-11,11.251055717468262
2017-04-12,11.218183517456055
2017-04-13,11.149900436401367
2017-04-17,11.223237991333008
2017-04-18,11.220712661743164
2017-04-19,11.175187110900879
2017-04-20,11.230826377868652
2017-04-21,11.213122367858887
2017-04-24,11.311748504638672
2017-04-25,11.372442245483398
2017-04-26,11.347155570983887
2017-04-27,11.354741096496582
2017-04-28,11.301633834838867
2017-05-01,11.283931732177734
2017-05-02,11.28899097442627
2017-05-03,11.296575546264648
2017-05-04,11.306692123413086
2017-05-05,11.347155570983887
2017-05-08,11.334508895874023
2017-05-09,11.324395179748535
2017-05-10,11.33198070526123
2017-05-11,11.283931732177734
2017-05-12,11.263700485229492
2017-05-15,11.324395179748535
2017-05-16,11.334508895874023
2017-05-17,11.19542121887207
2017-05-18,11.208065032958984
2017-05-19,11.294048309326172
2017-05-22,11.352213859558105
2017-05-23,11.344624519348145
2017-05-24,11.36738395690918
2017-05-25,11.44325065612793
2017-05-26,11.438192367553711
2017-05-30,11.466011047363281
2017-05-31,11.498887062072754
2017-06-01,11.557053565979004
2017-06-02,11.577284812927246
2017-06-05,11.582341194152832
2017-06-06,11.54946517944336
2017-06-07,11.539352416992188
2017-06-08,11.53176212310791
2017-06-09,11.557053565979004
2017-06-12,11.577284812927246
2017-06-13,11.612687110900879
2017-06-14,11.627861022949219
2017-06-15,11.625330924987793
2017-06-16,11.645563125610352
2017-06-19,11.70949649810791
2017-06-20,11.645818710327148
2017-06-21,11.599967956542969
2017-06-22,11.587231636047363
2017-06-23,11.61015796661377
2017-06-26,11.599967956542969
2017-06-27,11.521002769470215
2017-06-28,11.571948051452637
2017-06-29,11.45223331451416
2017-06-30,11.487890243530273
2017-07-03,11.515910148620605
2017-07-05,11.523550987243652
2017-07-06,11.4369478225708
2017-07-07,11.487890243530273
2017-07-10,11.462417602539062
2017-07-11,11.45223331451416
2017-07-12,11.528645515441895
2017-07-13,11.538836479187012
2017-07-14,11.605064392089844
2017-07-17,11.599967956542969
2017-07-18,11.582140922546387
2017-07-19,11.620345115661621
2017-07-20,11.620345115661621
2017-07-21,11.605064392089844
2017-07-24,11.533740997314453
2017-07-25,11.594874382019043
2017-07-26,11.615252494812012
2017-07-27,11.70949649810791
2017-07-28,11.653457641601562
2017-07-31,11.678930282592773
2017-08-01,11.686573028564453
2017-08-02,11.676383972167969
2017-08-03,11.696762084960938
2017-08-04,11.712045669555664
2017-08-07,11.732423782348633
2017-08-08,11.704401969909668
2017-08-09,11.70949649810791
2017-08-10,11.630536079406738
2017-08-11,11.625442504882812
2017-08-14,11.712045669555664
2017-08-15,11.712045669555664
2017-08-16,11.740065574645996
2017-08-17,11.577041625976562
2017-08-18,11.536286354064941
2017-08-21,11.574498176574707
2017-08-22,11.640722274780273
2017-08-23,11.599967956542969
2017-08-24,11.582140922546387
2017-08-25,11.615252494812012
2017-08-28,11.602514266967773
2017-08-29,11.615252494812012
2017-08-30,11.638175010681152
2017-08-31,11.676383972167969
2017-09-01,11.6942138671875
2017-09-05,11.643270492553711
2017-09-06,11.6942138671875
2017-09-07,11.712045669555664
2017-09-08,11.6942138671875
2017-09-11,11.793554306030273
2017-09-12,11.849595069885254
2017-09-13,11.875065803527832
2017-09-14,11.910727500915527
2017-09-15,11.956576347351074
2017-09-18,11.983263969421387
2017-09-19,11.99609375
2017-09-20,11.998658180236816
2017-09-21,11.952471733093262
2017-09-22,11.975565910339355
2017-09-25,11.98839282989502
2017-09-26,11.972997665405273
2017-09-27,11.97043514251709
2017-09-28,12.001229286193848
2017-09-29,12.00892448425293
2017-10-02,12.060246467590332
2017-10-03,12.098732948303223
2017-10-04,12.129525184631348
2017-10-05,12.180846214294434
2017-10-06,12.162884712219238
2017-10-09,12.180846214294434
2017-10-10,12.250129699707031
2017-10-11,12.278351783752441
2017-10-12,12.293750762939453
2017-10-13,12.319409370422363
2017-10-16,12.319409370422363
2017-10-17,12.324541091918945
2017-10-18,12.3656005859375
2017-10-19,12.393824577331543
2017-10-20,12.434881210327148
2017-10-23,12.445148468017578
2017-10-24,12.460539817810059
2017-10-25,12.40152359008789
2017-10-26,12.442578315734863
2017-10-27,12.524693489074707
2017-10-30,12.437447547912598
2017-10-31,12.442578315734863
2017-11-01,12.488770484924316
2017-11-02,12.499031066894531
2017-11-03,12.51442813873291
2017-11-06,12.475935935974121
2017-11-07,12.506731033325195
2017-11-08,12.545222282409668
2017-11-09,12.488770484924316
2017-11-10,12.4913330078125
2017-11-13,12.540091514587402
2017-11-14,12.555484771728516
2017-11-15,12.460539817810059
2017-11-16,12.58627700805664
2017-11-17,12.540091514587402
2017-11-20,12.581144332885742
2017-11-21,12.652990341186523
2017-11-22,12.624763488769531
2017-11-24,12.64786148071289
2017-11-27,12.660688400268555
2017-11-28,12.794122695922852
2017-11-29,12.845446586608887
2017-11-30,12.966043472290039
2017-12-01,12.945516586303711
2017-12-04,12.996835708618164
2017-12-05,12.940383911132812
2017-12-06,12.950652122497559
2017-12-07,12.942949295043945
2017-12-08,12.98913860321045
2017-12-11,13.027627944946289
2017-12-12,13.043025016784668
2017-12-13,13.084081649780273
2017-12-14,13.030192375183105
2017-12-15,13.127704620361328
2017-12-18,13.219415664672852
2017-12-19,13.227169036865234
2017-12-20,13.227169036865234
2017-12-21,13.203912734985352
2017-12-22,13.219415664672852
2017-12-26,13.227169036865234
2017-12-27,13.245251655578613
2017-12-28,13.25300407409668
2017-12-29,13.219415664672852
2018-01-02,13.260751724243164
2018-01-03,13.299500465393066
2018-01-04,13.364087104797363
2018-01-05,13.446756362915039
2018-01-08,13.475175857543945
2018-01-09,13.477760314941406
2018-01-10,13.439008712768555
2018-01-11,13.534591674804688
2018-01-12,13.612099647521973
2018-01-16,13.588847160339355
2018-01-17,13.792938232421875
2018-01-18,13.754188537597656
2018-01-19,13.798104286193848
2018-01-22,13.909192085266113
2018-01-23,13.87560749053955
2018-01-24,13.842020988464355
2018-01-25,13.86527156829834
2018-01-26,14.100364685058594
2018-01-29,13.99960994720459
2018-01-30,13.821352005004883
2018-01-31,13.821352005004883
2018-02-01,13.777437210083008
2018-02-02,13.477760314941406
2018-02-05,12.891319274902344
2018-02-06,13.108330726623535
2018-02-07,13.079906463623047
2018-02-08,12.60197639465332
2018-02-09,12.772481918334961
2018-02-12,12.948156356811523
2018-02-13,12.958491325378418
2018-02-14,13.033407211303711
2018-02-15,13.185830116271973
2018-02-16,13.20133113861084
2018-02-20,13.046327590942383
2018-02-21,12.930071830749512
2018-02-22,12.981738090515137
2018-02-23,13.16774845123291
2018-02-26,13.348590850830078
2018-02-27,13.211666107177734
2018-02-28,13.043740272521973
2018-03-01,12.883567810058594
2018-03-02,12.922322273254395
2018-03-05,13.056657791137695
2018-03-06,13.066996574401855
2018-03-07,13.03857707977295
2018-03-08,13.092826843261719
2018-03-09,13.278837203979492
2018-03-12,13.203912734985352
2018-03-13,13.152243614196777
2018-03-14,13.030823707580566
2018-03-15,13.035993576049805
2018-03-16,13.08585262298584
2018-03-19,12.924842834472656
2018-03-20,12.927438735961914
2018-03-21,12.880697250366211
2018-03-22,12.600227355957031
2018-03-23,12.356119155883789
2018-03-26,12.657361030578613
2018-03-27,12.530112266540527
2018-03-28,12.574259757995605
2018-03-29,12.732671737670898
2018-04-02,12.431431770324707
2018-04-03,12.602828025817871
2018-04-04,12.750850677490234
2018-04-05,12.815774917602539
2018-04-06,12.558679580688477
2018-04-09,12.561275482177734
2018-04-10,12.74825382232666
2018-04-11,12.706703186035156
2018-04-12,12.776819229125977
2018-04-13,12.761236190795898
2018-04-16,12.891080856323242
2018-04-17,12.968993186950684
2018-04-18,12.924842834472656
2018-04-19,12.75864315032959
2018-04-20,12.633991241455078
2018-04-23,12.641780853271484
2018-04-24,12.51972484588623
2018-04-25,12.584648132324219
2018-04-26,12.688528060913086
2018-04-27,12.709300994873047
2018-04-30,12.589844703674316
2018-05-01,12.522322654724121
2018-05-02,12.395075798034668
2018-05-03,12.363909721374512
2018-05-04,12.527517318725586
2018-05-07,12.511933326721191
2018-05-08,12.511933326721191
2018-05-09,12.595036506652832
2018-05-10,12.722286224365234
2018-05-11,12.776819229125977
2018-05-14,12.828755378723145
2018-05-15,12.750850677490234
2018-05-16,12.841745376586914
2018-05-17,12.865113258361816
2018-05-18,12.826160430908203
2018-05-21,12.945621490478516
2018-05-22,12.880697250366211
2018-05-23,12.90666675567627
2018-05-24,12.891080856323242
2018-05-25,12.880697250366211
2018-05-29,12.782012939453125
2018-05-30,12.96379566192627
2018-05-31,12.815774917602539
2018-06-01,12.937828063964844
2018-06-04,13.00534725189209
2018-06-05,13.03651237487793
2018-06-06,13.117015838623047
2018-06-07,13.153372764587402
2018-06-08,13.21310043334961
2018-06-11,13.239070892333984
2018-06-12,13.24686050415039
2018-06-13,13.17674732208252
2018-06-14,13.17674732208252
2018-06-15,13.22348690032959
2018-06-18,13.109227180480957
2018-06-19,13.07546615600586
2018-06-20,13.072869300842285
2018-06-21,13.013137817382812
2018-06-22,13.072869300842285
2018-06-25,12.974188804626465
2018-06-26,12.94433879852295
2018-06-27,12.850081443786621
2018-06-28,12.89982795715332
2018-06-29,12.905064582824707
2018-07-02,12.88412094116211
2018-07-03,12.860555648803711
2018-07-05,12.996700286865234
2018-07-06,13.051684379577637
2018-07-09,13.132848739624023
2018-07-10,13.240192413330078
2018-07-11,13.12237548828125
2018-07-12,13.187829971313477
2018-07-13,13.242814064025879
2018-07-16,13.206156730651855
2018-07-17,13.245430946350098
2018-07-18,13.258522033691406
2018-07-19,13.266374588012695
2018-07-20,13.248050689697266
2018-07-23,13.240192413330078
2018-07-24,13.282083511352539
2018-07-25,13.360633850097656
2018-07-26,13.441793441772461
2018-07-27,13.37895679473877
2018-07-30,13.371101379394531
2018-07-31,13.491541862487793
2018-08-01,13.37895679473877
2018-08-02,13.441793441772461
2018-08-03,13.54128646850586
2018-08-06,13.562227249145508
2018-08-07,13.606739044189453
2018-08-08,13.596266746520996
2018-08-09,13.562227249145508
2018-08-10,13.475836753845215
2018-08-13,13.418231010437012
2018-08-14,13.49677562713623
2018-08-15,13.478449821472168
2018-08-16,13.635539054870605
2018-08-17,13.708849906921387
2018-08-20,13.742887496948242
2018-08-21,13.771687507629395
2018-08-22,13.72455883026123
2018-08-23,13.714086532592773
2018-08-24,13.761212348937988
2018-08-27,13.831903457641602
2018-08-28,13.834522247314453
2018-08-29,13.858088493347168
2018-08-30,13.784778594970703
2018-08-31,13.80048656463623
2018-09-04,13.795251846313477
2018-09-05,13.899978637695312
2018-09-06,13.90259838104248
2018-09-07,13.865942001342773
2018-09-10,13.918304443359375
2018-09-11,13.897361755371094
2018-09-12,13.928777694702148
2018-09-13,13.98114013671875
2018-09-14,13.99685001373291
2018-09-17,13.986379623413086
2018-09-18,14.057068824768066
2018-09-19,14.043977737426758
2018-09-20,14.148709297180176
2018-09-21,14.177502632141113
2018-09-24,14.062308311462402
2018-09-25,13.971887588500977
2018-09-26,13.95343017578125
2018-09-27,13.948158264160156
2018-09-28,13.971887588500977
2018-10-01,14.011428833007812
2018-10-02,14.053608894348145
2018-10-03,14.045697212219238
2018-10-04,13.977152824401855
2018-10-05,13.89016342163086
2018-10-08,13.958704948425293
2018-10-09,13.908614158630371
2018-10-10,13.560635566711426
2018-10-11,13.215293884277344
2018-10-12,13.312833786010742
2018-10-15,13.297013282775879
2018-10-16,13.507912635803223
2018-10-17,13.442007064819336
2018-10-18,13.297013282775879
2018-10-19,13.328644752502441
2018-10-22,13.289105415344238
2018-10-23,13.233745574951172
2018-10-24,12.930581092834473
2018-10-25,13.06502914428711
2018-10-26,12.909494400024414
2018-10-29,12.943763732910156
2018-10-30,13.199474334716797
2018-10-31,13.146751403808594
2018-11-01,13.299651145935059
2018-11-02,13.257471084594727
2018-11-05,13.407732009887695
2018-11-06,13.497371673583984
2018-11-07,13.666083335876465
2018-11-08,13.660810470581055
2018-11-09,13.581722259521484
2018-11-12,13.394556999206543
2018-11-13,13.384008407592773
2018-11-14,13.3207368850708
2018-11-15,13.415641784667969
2018-11-16,13.452552795410156
2018-11-19,13.33919620513916
2018-11-20,13.070304870605469
2018-11-21,13.086116790771484
2018-11-23,13.025483131408691
2018-11-26,13.165207862854004
2018-11-27,13.262746810913086
2018-11-28,13.471001625061035
2018-11-29,13.444640159606934
2018-11-30,13.589632034301758
2018-12-03,13.655536651611328
2018-12-04,13.291740417480469
2018-12-06,13.241656303405762
2018-12-07,12.980669975280762
2018-12-10,13.001758575439453
2018-12-11,13.022851943969727
2018-12-12,13.034811019897461
2018-12-13,13.05341625213623
2018-12-14,12.88330364227295
2018-12-17,12.612188339233398
2018-12-18,12.593583106994629
2018-12-19,12.402206420898438
2018-12-20,12.237414360046387
2018-12-21,12.096537590026855
2018-12-24,11.756315231323242
2018-12-26,12.261334419250488
2018-12-27,12.410181999206543
2018-12-28,12.38094425201416
2018-12-31,12.48460578918457
2019-01-02,12.48460578918457
2019-01-03,12.240070343017578
2019-01-04,12.577634811401367
2019-01-07,12.662691116333008
2019-01-08,12.782301902770996
2019-01-09,12.79293155670166
2019-01-10,12.848751068115234
2019-01-11,12.864700317382812
2019-01-14,12.806222915649414
2019-01-15,12.830145835876465
2019-01-16,12.784958839416504
2019-01-17,12.875332832336426
2019-01-18,13.087969779968262
2019-01-22,12.912543296813965
2019-01-23,12.963046073913574
2019-01-24,13.002915382385254
2019-01-25,13.050759315490723
2019-01-28,12.976335525512695
2019-01-29,12.992281913757324
2019-01-30,13.114548683166504
2019-01-31,13.23947811126709
2019-02-01,13.271373748779297
2019-02-04,13.348455429077148
2019-02-05,13.38300895690918
2019-02-06,13.430848121643066
2019-02-07,13.337824821472168
2019-02-08,13.337824821472168
2019-02-11,13.364401817321777
2019-02-12,13.555776596069336
2019-02-13,13.632859230041504
2019-02-14,13.590332984924316
2019-02-15,13.747157096862793
2019-02-19,13.800314903259277
2019-02-20,13.797654151916504
2019-02-21,13.747157096862793
2019-02-22,13.845497131347656
2019-02-25,13.845497131347656
2019-02-26,13.813602447509766
2019-02-27,13.779048919677734
2019-02-28,13.77639102935791
2019-03-01,13.832210540771484
2019-03-04,13.779048919677734
2019-03-05,13.747157096862793
2019-03-06,13.693990707397461
2019-03-07,13.600964546203613
2019-03-08,13.561092376708984
2019-03-11,13.752470016479492
2019-03-12,13.771073341369629
2019-03-13,13.858787536621094
2019-03-14,13.818920135498047
2019-03-15,13.893342018127441
2019-03-18,13.96245288848877
2019-03-19,13.946502685546875
2019-03-20,13.858732223510742
2019-03-21,14.011259078979492
